Расчет траектории ракеты
Время расчета: 2025-07-06 15:48:11

Параметры ракеты:
diameter,0.06
m0,4.0
m_final,3.0
thrust,600.0
burn_time,1.97
g0,9.80665
Площадь поперечного сечения (A):,0.002827 м²

Ключевые результаты:
Скорость в конце активной фазы (м/с),314.65
Высота в конце активной фазы (м),297.60
Максимальная скорость (м/с),314.65
Время макс. скорости (с),1.97
Высота апогея (м),3912.21
Время апогея (с),28.03
Максимальная сила сопротивления (Н),92.51
Время макс. сопротивления (с),1.97
Максимальное число Маха,0.93
Время макс. числа Маха (с),1.97
Максимальный коэффициент Cd,0.5552
Время макс. Cd (с),1.97
Максимальное ускорение (м/с²),176.17
Время макс. ускорения (с),1.73
Площадь поперечного сечения (м²),0.002827

Детальные данные полета:
Время (с),Высота (м),Скорость (м/с),Ускорение (м/с²),Масса (кг),Сила сопротивления (Н),Коэф. сопротивления (Cd),Число Маха (M),Плотность воздуха (кг/м³),Скорость звука (м/с),Гравитация (м/с²)
1.7121911728888664,222.20890211445914,269.76421855337,175.924068763585,3.1308674249295096,18.503884454384444,0.15,0.7947259231257301,1.1990590558189873,339.44308434329474,9.805965959526183
1.7210990029001394,224.61889831226802,271.33221548573925,176.1250916360153,3.126345683807036,18.71526379317063,0.15,0.7993670833410264,1.1987802671044172,339.43381099917445,9.805958541066584
1.7221905145802752,224.91516551707952,271.52447152870917,176.1497335690135,3.125791616964327,18.741259326141247,0.15,0.7999361721451019,1.1987459982936695,339.4326709849756,9.805957629096312
1.723282026260411,225.21164258312191,271.716744677144,176.15414830703227,3.1252375501216187,18.830496955959006,0.15050531707980339,0.8005053170798034,1.1987117059588062,339.4315301594133,9.805956716480175
1.7243422451192252,225.49982080468487,271.9035075576807,176.15589271619805,3.124699367959784,18.925129384906437,0.15105815661851127,0.8010581566185113,1.1986783742378821,339.43042126362064,9.80595582940967
1.7349444337073676,228.3924938850609,273.7712248371907,176.1697633188021,3.1193175463414375,19.882703842613683,0.1565871114099163,0.8065871114099163,1.198343836630507,339.4192901974814,9.80594692518704
1.7849444337073677,242.3012728178165,282.5797316283257,176.1455250186403,3.0939368356815393,24.678023767034052,0.1826701209931095,0.8326701209931096,1.1967362837926805,339.3657638288958,9.805904111370618
1.8349444337073677,256.65038348949486,291.38321157094316,175.96735524896192,3.0685561250216407,29.94446265950698,0.20875085603141463,0.8587508560314147,1.1950795676468016,339.3105340442116,9.805859942424803
1.8849444337073678,271.43937885660915,300.17377188951366,175.62748780251823,3.0431754143617424,35.6939336732731,0.23480644083513125,0.8848064408351313,1.1933739000734997,339.2536017325918,9.805814419753123
1.8957719631651704,274.69981226375796,302.07487324639715,175.53187557903215,3.037679206515142,37.00358339342291,0.24044316476434613,0.8904431647643462,1.1929981133482441,339.2410489515528,9.805804383709084
1.906599492622973,277.9808241414354,303.97489614725214,175.42827003255644,3.032182998668542,38.336419404039404,0.24607733723198855,0.8960773372319886,1.1926200462103105,339.2284164737837,9.805794284337352
1.9111409277755707,279.36311533577975,304.7714886812949,175.38241848667187,3.0298777016367664,38.90237641086982,0.24843968123746352,0.8984396812374635,1.1924607938678242,339.2230942666275,9.805790029473973
1.9128729182869952,279.8912397087362,305.0752339281222,175.36455723615202,3.028998518636043,39.1192973611324,0.24934048667921782,0.8993404866792178,1.192399953499015,339.2210608182463,9.80578840384252
1.9137992979946232,280.17393046049256,305.2376836355512,175.3549188324279,3.028528275129633,39.235565327248814,0.2498222643236182,0.8998222643236182,1.1923673882641173,339.2199723630904,9.805787533685955
1.9141192320486757,280.27159536448244,305.29378511113066,175.3515763351268,3.0283658720565096,39.27575921013925,0.24998864577313928,0.8999886457731393,1.1923561376808736,339.2195963193143,9.805787233061512
1.9144391661027282,280.36927821586977,305.3498734893445,175.26778888188997,3.0282034689833868,39.55955570206236,0.2517048808226878,0.9001549891656989,1.1923448851113996,339.21922020601744,9.805786932381839
1.9147698664798793,280.4702671163885,305.4078192819042,175.17506358070878,3.028035600771635,39.87140012662898,0.25359526505063046,0.9003268422773301,1.1923332517872294,339.2188313628315,9.80578662152576
1.9180768702513904,281.4812081161148,305.9855887956957,174.2461953992011,3.0263569186541166,42.993020236982055,0.2724447133884133,0.9020404284898558,1.1922168021472084,339.21493885585505,9.805783509727616
1.951146907966501,291.6937355783582,311.592667540503,164.81872532501495,3.0095700974789334,74.4553945307709,0.45544154428471395,0.9186765040258831,1.1910409155503752,339.1756142396389,9.805752074421266
1.961146907966501,294.81785508065184,313.22641584469727,161.92853197234848,3.004493955346954,84.02541054794033,0.5087869150905224,0.9235260831900475,1.1906813767691677,339.16358351542095,9.805742458060806
1.963146907966501,295.44463138303325,313.5496933085662,161.34884790788908,3.003478726920558,85.94083461561895,0.5193440567549636,0.9244858233413603,1.19060925432228,339.1611698006428,9.805740528780724
1.965146907966501,296.0720530806424,313.8718109084433,160.76867201334943,3.002463498494162,87.85655836372541,0.5298638057132243,0.9254421641557476,1.1905370609578114,339.15875358324405,9.805738597514623
1.969146907966501,297.3288233768909,314.51256272658,159.60694135649612,3.00043304164137,91.68860900003183,0.550790999263371,0.9273446362966701,1.1903924625852595,339.1539136761267,9.805734729052942
1.969349096881308,297.3924175926358,314.54482753975765,159.5481729228451,3.000330407674463,91.88232180082946,0.5518448318694975,0.9274404392608634,1.1903851460762105,339.15366876867967,9.805734533303795
1.9695512857961153,297.456018330767,314.5770804701782,159.48940022682618,3.0002277737075556,92.0760353264469,0.5528982813567972,0.9275362073960725,1.1903778288511708,339.15342383593753,9.805734337534581
1.969664066530892,297.4914975792891,314.5950659531688,159.456615044628,3.0001705246036083,92.18408878612233,0.5534857277564817,0.9275896116142256,1.1903737470008267,339.15328720176035,9.805734228326031
1.9697768472656687,297.5269788560187,314.6130477385483,159.42382854826494,3.0001132754996607,92.29214243460301,0.5540730549388533,0.9276430049944412,1.1903696649278488,339.1531505597173,9.805734119111237
1.969839515666766,297.54669546572774,314.6230380041076,159.40560964598845,3.000081464128545,92.35218423211498,0.5543993610583726,0.9276726691871248,1.1903673965631543,339.1530746290033,9.80573405842161
1.9699021840678634,297.56641270147503,314.6330271279048,159.38739034001225,3.0000496527574296,92.41222608161162,0.5547256303654398,0.9277023300332218,1.1903651281297416,339.15299869586136,9.805733997730059
1.9699441572657472,297.57961899618016,314.6397168702829,159.3751874331985,3.0000283465656103,92.45244013107688,0.5549441340437586,0.927722194003978,1.1903636087705334,339.15294783702643,9.805733957079813
1.969986130463631,297.59282557166443,314.6464061004621,159.36298434584333,3.0000070403737915,92.49265420217351,0.5551626212078486,0.9277420564734408,1.1903620893805054,339.15289697710256,9.8057339164287
1.9699973810140576,297.5963655270084,314.64819900335357,159.35971338382012,3.0000013294344887,92.50343323756262,0.5552211819843066,0.9277473801803915,1.1903616821159928,339.15288334435746,9.805733905532374
1.9699992848446268,297.596964564157,314.6485023967205,159.3591598667325,3.000000363023032,92.50525727798436,0.5552310915861987,0.9277482810532908,1.190361613198023,339.1528810374016,9.80573390368848
1.9699996737575673,297.59708693504336,314.64856437353797,159.35904679467222,3.0000001656052957,92.50562989146432,0.5552331159073302,0.9277484650824845,1.1903615991195098,339.15288056613826,9.805733903311811
1.9699998712238447,297.59714906752714,314.64859584157,159.35898938356874,3.000000065368607,92.50581908186977,0.5552341437336237,0.9277485585212385,1.1903615919712978,339.1528803268595,9.805733903120561
1.9699999803498915,297.5971834038855,314.6486132317848,159.35895765639378,3.0000000099746744,92.50592363441133,0.5552347117424569,0.9277486101584052,1.1903615880209715,339.15288019462645,9.805733903014872
1.9699999985182965,297.59718912054893,314.64861612708285,159.35895237413354,3.000000000752134,92.50594104137309,0.5552348063102861,0.9277486187554805,1.1903615873632816,339.152880172611,9.805733902997275
1.9700000166867015,297.59719483721244,314.64861558598597,-40.64104652249698,3.0,92.5059378585519,0.5552347894229399,0.9277486172202672,1.1903615867055914,339.1528801505955,9.805733902979679
1.9700000340833348,297.597200311039,314.6486148789686,-40.64104512931965,3.0,92.50593367907045,0.5552347671260277,0.9277486151932752,1.1903615860758396,339.1528801295152,9.80573390296283
1.9700002080496672,297.5972550493039,314.64860780879627,-40.64103119755012,3.0,92.50589188426734,0.5552345441569569,0.9277485949233597,1.1903615797783165,339.1528799187123,9.80573390279434
1.9700019477129918,297.5978024318855,314.648537107206,-40.640891880190175,3.0,92.50547393724219,0.5552323144705347,0.927748392224594,1.1903615168031005,339.15287781068366,9.805733901109443
1.9700193443462368,297.60327625093686,314.6478301046333,-40.63949874020582,3.0,92.50129456783597,0.5552100180363967,0.927746365276036,1.190360887051862,339.15285673042206,9.805733884260503
1.9701933106786875,297.6580137650613,314.64076141167834,-40.625570700974464,3.0,92.45951095560392,0.5549870966931756,0.9277260996993796,1.190354589631304,339.1526459303393,9.805733715773162
1.9719329740031946,298.20532135305336,314.57020754337606,-40.4866256712915,3.0,92.04268092055065,0.5527621761152001,0.9275238341922909,1.1902916245990245,339.15053818246196,9.805732031107945
1.989329607248265,303.67172656335447,313.87776232099077,-39.13002647146618,3.0,87.97293379936087,0.5309353989514174,0.9255395817228561,1.1896628815076273,339.12948567442083,9.805715205012556
2.039329607248265,319.3182437991056,312.01283157529326,-35.54035007068484,3.0,77.20404908053361,0.4722433277480096,0.9202039388861827,1.187864631577175,339.0692197568231,9.805667043840305
2.0893296072482648,334.87582549794456,310.3169510454972,-32.357649639095136,3.0,67.65609144697477,0.41900579060966636,0.9153641627826969,1.1860786654913529,339.00928577118106,9.805619156770211
2.1393296072482646,350.3524401948137,308.7712337380653,-29.525239060666504,3.0,59.159002624192674,0.3706137967041144,0.910964890609465,1.184304033161885,338.9496531874981,9.805571519268945
2.1893296072482644,365.7551787076409,307.35937810977873,-26.996024640766983,3.0,51.57150159378434,0.32654170309432606,0.9069583366449387,1.1825398893904546,338.8902948362286,9.805524109505539
2.2393296072482642,381.0903722679542,306.06723828880536,-24.730594925364123,3.0,44.77535405212939,0.2863333593646374,0.9033030326695125,1.1807854797304023,338.8311864561013,9.80547690798766
2.2600518193140786,387.4275156280586,305.5638420723026,-23.86099853997507,3.0,42.16662341258771,0.2707060941978187,0.9018823721998017,1.1800610660254596,338.8067573900961,9.805457402445835
2.280774031379893,393.7544114951402,305.0780742890306,-23.02885290214369,3.0,39.67024492092041,0.2556478532502233,0.9005134412045658,1.1793381629597468,338.78236606990004,9.805437928503553
2.2854575921463867,395.1830112881462,304.970646725546,-22.84575917967213,3.0,39.12097694500738,0.25232075070459825,0.9002109773367817,1.1791749798628297,338.7768583180164,9.805433531336334
2.2878743905437253,395.91999722973185,304.9155465479954,-22.7519814940745,3.0,38.83965069344181,0.2506146996751245,0.9000558817886477,1.1790908037349177,338.7740169444235,9.80543126292723
2.28898290616626,396.25798690643035,304.8903484315521,-22.716891729094915,3.0,38.73438451945266,0.24998496326588437,0.8999849632658844,1.179052201195204,338.77271385197326,9.805430222610694
2.290091421788795,396.5959486647634,304.8651698473618,-22.710676439797375,3.0,38.71574177225138,0.24991410158107008,0.8999141015810701,1.1790136028108482,338.77141086214834,9.805429182380252
2.3011765780141427,399.9740326192214,304.6137622170683,-22.648710130256546,3.0,38.529874036353576,0.24920655625150456,0.8992065562515046,1.17862784724083,338.7583866012972,9.805418784805354
2.3511765780141425,415.17652527290977,303.48823842574643,-22.373366945427478,3.0,37.70398485880782,0.24603911209074314,0.8960391120907432,1.1768930147624814,338.6997669304995,9.805371992491535
2.4011765780141423,430.3230831256371,302.376314832119,-22.1046654981796,3.0,36.898020376514985,0.24291019034852246,0.8929101903485225,1.175166508694722,338.64135284881775,9.805325372674606
2.451176578014142,445.41437797596154,301.2776647808562,-21.842390052645463,3.0,36.11133338808689,0.23981885842243023,0.8898188584224302,1.173448229598702,338.5831418711385,9.805278923283165
2.501176578014142,460.45106555557794,300.1919721783885,-21.58633379756868,3.0,35.343303465820064,0.23676421388321867,0.8867642138832187,1.171738080316089,338.5251315722602,9.805232642295326
2.5511765780141418,475.4337860464391,299.11893105795315,-21.336298399752337,3.0,34.593335616045586,0.2337453832315013,0.8837453832315013,1.1700359658961028,338.4673195849641,9.805186527737144
2.6011765780141416,490.3631645766761,298.05824516630616,-21.092093583659278,3.0,33.86085901793462,0.23076152071640466,0.8807615207164047,1.1683417935255267,338.4097035981634,9.80514057768107
2.6511765780141414,505.23981169636994,297.0096275708375,-20.853536735413684,3.0,33.14532583550757,0.22781180721255911,0.8778118072125591,1.1666554724615659,338.35228135512835,9.805094790244492
2.7011765780141412,520.0643238341636,295.9728002859102,-20.620452529584682,3.0,32.44621009798909,0.22489544915205983,0.8748954491520599,1.1649769139673836,338.2950506517826,9.80504916358832
2.751176578014141,534.8372837356492,294.947493917322,-20.39267257725357,3.0,31.76300664401377,0.2220116775082459,0.8720116775082459,1.1633060312502082,338.23800933506755,9.805003695915646
2.801176578014141,549.5592608844095,293.9334473238611,-20.170035093976942,3.0,31.095230125519503,0.2191597468283566,0.8691597468283566,1.1616427394018862,338.1811553013714,9.804958385470442
2.8511765780141407,564.230811906544,292.93040729499285,-19.95238458635935,3.0,30.442414067469148,0.21633893431230977,0.8663389343123098,1.1599869553417483,338.1244864950203,9.804913230536302
2.9011765780141405,578.8524809594644,291.93812824377767,-19.739571556043053,3.0,29.804109979823362,0.21354853893503112,0.8635485389350311,1.158338597761693,338.0680009068275,9.804868229435268
2.9511765780141404,593.4248001056984,290.95637191417785,-19.531452220007914,3.0,29.179886518443787,0.21078788060992237,0.8607878806099224,1.1566975870733822,338.0116965726991,9.80482338052665
3.00117657801414,607.9482896724028,289.98490710196234,-19.32788824615342,3.0,28.569328691842475,0.20805629939120807,0.8580562993912081,1.155063845357446,337.955571572293,9.804778682205928
3.05117657801414,622.4234585972454,289.02350938847104,-19.128746503208177,3.0,27.97203711091339,0.20535315471305038,0.8553531547130504,1.153437296314601,337.8996240277283,9.804734132903711
3.10117657801414,636.8508047612827,288.0719608865439,-18.933898824078497,3.0,27.387627278981483,0.20267782466344175,0.8526778246634418,1.15181786521861,337.8438521023436,9.80468973108467
3.1511765780141396,651.2308153094243,287.1300499979636,-18.743221781810174,3.0,26.815728919690816,0.20002970529101638,0.8500297052910164,1.1502054788709777,337.78825399950193,9.804645475246568
3.2011765780141395,665.5639669590444,286.1975711818018,-18.556596477394404,3.0,26.255985340425255,0.197408209943033,0.847408209943033,1.1486000655573265,337.7328279614395,9.80460136391932
3.2511765780141393,679.8507262972712,285.2743247330928,-18.373908338701323,3.0,25.708052829111786,0.19481276863288607,0.8448127686328861,1.1470015550053543,337.6775722681565,9.80455739566406
3.301176578014139,694.0915500674571,284.36011657129745,-18.195046929873612,3.0,25.171600082404023,0.19224282743560225,0.8422428274356023,1.1454098783443236,337.62248523634895,9.80451356907227
3.351176578014139,708.2868854453056,283.4547580380485,-18.019905770557642,3.0,24.646307663378174,0.18969784790987373,0.8396978479098738,1.1438249680660102,337.56756521837866,9.804469882764916
3.4011765780141388,722.4371703051087,282.55806570370044,-17.84838216439087,3.0,24.131867486997688,0.18717730654526052,0.8371773065452606,1.1422467579870343,337.5128106012802,9.80442633539164
3.4511765780141386,736.5428334765205,281.66986118223514,-17.680377036203467,3.0,23.627982331720506,0.18468069423328135,0.8346806942332814,1.1406751832125337,337.45821980580325,9.804382925629964
3.5011765780141384,750.6042949922787,280.7899709541004,-17.515794777427224,3.0,23.134365375728102,0.18220751576117997,0.83220751576118,1.1391101801011114,337.4037912854889,9.804339652184524
3.551176578014138,764.6219663272554,279.9182261965823,-17.354543099238295,3.0,22.6507397563559,0.17975728932723098,0.829757289327231,1.137551686230999,337.3495235257777,9.804296513786328
3.601176578014138,778.5962506292092,279.0544626213368,-17.19653289299102,3.0,22.176838151396847,0.17732954607650928,0.8273295460765093,1.1359996403673975,337.29541504314966,9.804253509192069
3.651176578014138,792.5275429415836,278.19852031872597,-17.04167809752832,3.0,21.712402381034746,0.17492382965611128,0.8249238296561113,1.1344539824309334,337.2414643842929,9.804210637183404
3.7011765780141377,806.416230418687,277.35024360862457,-16.889895572981043,3.0,21.257183029244178,0.1725396957888737,0.8225396957888738,1.1329146534671866,337.18767012530145,9.804167896566316
3.7511765780141375,820.2626925335666,276.50948089738256,-16.741104980692874,3.0,20.810939083567227,0.17017671186468672,0.8201767118646868,1.13138159561726,337.1340308709,9.804125286170464
3.8011765780141373,834.0673012788795,275.6760845406451,-16.59522866893045,3.0,20.373437592245658,0.16783445654855153,0.8178344565485516,1.1298547520893218,337.080545253695,9.804082804848564
3.851176578014137,847.8304213610445,274.84991071174903,-16.452191564059635,3.0,19.94445333775154,0.16551251940457853,0.8155125194045786,1.128334067131103,337.0272119334505,9.804040451475789
3.901176578014137,861.5524103879475,274.0308192754303,-16.311921066888562,3.0,19.5237685258181,0.1632105005351646,0.8132105005351646,1.1268194860033012,336.9740295963883,9.803998224949197
3.951176578014137,875.2336190504603,273.21867366659103,-16.17434695389675,3.0,19.11117248912874,0.16092801023463418,0.8109280102346342,1.125310954953864,336.9209969545112,9.803956124187172
4.001176578014137,888.8743912980192,272.41334077388825,-16.039401283086246,3.0,18.706461404872154,0.1586646686566607,0.8086646686566608,1.1238084211930974,336.8681127449483,9.803914148128861
4.051176578014137,902.475064508498,271.61469082792,-15.907018304207526,3.0,18.309438025421525,0.15642010549482896,0.806420105494829,1.1223118328695898,336.8153757293216,9.803872295733683
4.101176578014137,916.0359696526025,270.8225972937953,-15.777134373127073,3.0,17.919911421438805,0.15419395967572788,0.8041939596757279,1.1208211390469047,336.7627846931331,9.803830565980805
4.1511765780141365,929.5574314529969,270.0369367678872,-15.649687870117962,3.0,17.53769673674795,0.15198587906399838,0.8019858790639984,1.1193362896810135,336.7103384451714,9.803788957868646
4.174012194279236,935.719815933731,269.6802229575882,-15.59227596439905,3.0,17.365517907818315,0.1509833369307679,0.800983336930768,1.1186600714015853,336.68643344187035,9.80376999512628
4.189882726837461,939.99782271489,269.43307987448424,-15.552664412931623,3.0,17.24672274585989,0.15028873999993084,0.8002887399999309,1.1181908157722842,336.66983728211335,9.803756830978326
4.1957628760290175,941.581860630306,269.34167087710364,-15.538047808435294,3.0,17.202887555405717,0.1500318339307369,0.800031833930737,1.1180171004674795,336.66369193556613,9.803751956633388
4.199744822256455,942.6542415128735,269.27981023787595,-15.53359190514947,3.0,17.189529745218593,0.15,0.79985797229797,1.1178995083286836,336.65953152188064,9.803748656743272
4.203353821796578,943.6259710689895,269.223754807003,-15.530657739488705,3.0,17.180736218740904,0.15,0.7997004226708118,1.1177929613028854,336.6557615511304,9.80374566657507
4.239443817197812,953.3321472554154,268.66378183632054,-15.501401461718793,3.0,17.09305698760365,0.15,0.7981263625119858,1.1167291365467236,336.6181026657742,9.803715799184243
4.289443817197812,966.7459764083677,267.88971992542747,-15.461124178092167,3.0,16.972348965270545,0.15,0.7959499143812782,1.1152602174715727,336.5660515632673,9.803674523001986
4.339443817197812,980.1211526896503,267.11766452054775,-15.42114077331887,3.0,16.852522221898305,0.15,0.7937784206901314,1.1137970034294244,336.5141424332357,9.803633366019435
4.389443817197812,993.4577760583318,266.3476009946599,-15.381448575710593,3.0,16.733568743351498,0.15,0.7916118437658359,1.112339469737715,336.4623749533582,9.803592327926761
4.4394438171978114,1006.7559457454563,265.57951485355653,-15.342044944320534,3.0,16.61548060771245,0.15,0.7894501462807777,1.1108875918918242,336.41074880376283,9.803551408416384
4.489443817197811,1020.0157602606463,264.813391734318,-15.302927268518957,3.0,16.49824998400798,0.15,0.7872932912485017,1.1094413455634282,336.3592636670038,9.803510607182965
4.539443817197811,1033.2373173986289,264.0492174038067,-15.264092967575648,3.0,16.38186913095683,0.15,0.7851412420198263,1.108000706598875,336.30791922803996,9.803469923923371
4.589443817197811,1046.4207142456878,263.28697775718297,-15.22553949024909,3.0,16.266330395737292,0.15,0.7829939622790151,1.106565651017577,336.2567151742126,9.803429358336661
4.639443817197811,1059.566047186042,262.5266588164401,-15.187264314382304,3.0,16.151626212774655,0.15,0.7808514160399979,1.1051361550104235,336.20565119522377,9.803388910124085
4.689443817197811,1072.6734119081505,261.7682467289606,-15.149264946505085,3.0,16.03774910254818,0.15,0.7787135676426441,1.1037121949382118,336.15472698311515,9.803348578989024
4.73944381719781,1085.7429034109466,261.0117277660915,-15.111538921442719,3.0,15.92469167041712,0.15,0.7765803817490886,1.1022937473300938,336.10394223224637,9.803308364637013
4.78944381719781,1098.7746160100007,260.2570883217391,-15.074083801930911,3.0,15.812446605465654,0.15,0.774451823340104,1.1008807888820482,336.05329663927466,9.803268266775694
4.83944381719781,1111.7686433436138,259.50431491098317,-15.036897178236842,3.0,15.701006679366106,0.15,0.7723278577115255,1.0994732964553633,336.0027899031339,9.803228285114805
4.88944381719781,1124.7250783788413,258.7533941687096,-14.999976667786282,3.0,15.590364745260333,0.15,0.7702084504707223,1.098071247075139,335.9524217250139,9.80318841936617
4.93944381719781,1137.6440134174502,258.0043128482616,-14.963319914796621,3.0,15.480513736658871,0.15,0.7680935675331163,1.0966746179288096,335.9021918083408,9.803148669243665
4.9894438171978095,1150.525540101808,257.25705782010925,-14.926924589915714,3.0,15.371446666357487,0.15,0.7659831751187488,1.095283386364679,335.85209985875633,9.803109034463217
5.039443817197809,1163.369749420707,256.51161607053706,-14.89078838986642,3.0,15.263156625370957,0.15,0.7638772397488927,1.0938975298904778,335.80214558409864,9.803069514742768
5.089443817197809,1176.1767317151218,255.7679747003487,-14.854909037096776,3.0,15.155636781883514,0.15,0.7617757282427094,1.0925170261719337,335.7523286943824,9.803030109802272
5.139443817197809,1188.9465766839035,255.0261209235895,-14.81928427943563,3.0,15.048880380215891,0.15,0.7596786077139519,1.091141853031355,335.7026489017795,9.802990819363666
5.189443817197809,1201.67937338941,254.2860420662859,-14.783911889753746,3.0,14.942880739808647,0.15,0.7575858455677097,1.0897719884462431,335.6531059206001,9.802951643150864
5.239443817197809,1214.3752102630747,253.5477255652017,-14.748789665630149,3.0,14.837631254221252,0.15,0.7554974094971995,1.0884074105479038,335.6036994672734,9.802912580889732
5.289443817197808,1227.0341751109115,252.81115896661095,-14.713915429023725,3.0,14.73312539014697,0.15,0.7534132674805958,1.0870480976200887,335.5544292603291,9.802873632308067
5.339443817197808,1239.6563551189606,252.07632992508695,-14.679287025949936,3.0,14.629356686443009,0.15,0.7513333877779053,1.0856940280976437,335.50529502037904,9.8028347971356
5.389443817197808,1252.2418368586737,251.3432262023075,-14.64490232616254,3.0,14.526318753175783,0.15,0.7492577389278825,1.0843451805651765,335.4562964700986,9.802796075103947
5.439443817197808,1264.7907062922388,250.6118356658758,-14.6107592228403,3.0,14.424005270681029,0.15,0.7471862897449846,1.0830015337557393,335.40743333420886,9.802757465946625
5.489443817197808,1277.3030487778487,249.88214628815683,-14.57685563227848,3.0,14.322409988638402,0.15,0.7451190093163673,1.0816630665495244,335.3587053394585,9.802718969399013
5.5394438171978075,1289.778949074909,249.15414614512932,-14.543189493585155,3.0,14.221526725160423,0.15,0.7430558669989201,1.0803297579725752,335.3101122146061,9.802680585198347
5.589443817197807,1302.218491349191,248.42782341525248,-14.509758768382188,3.0,14.121349365895453,0.15,0.7409968324163402,1.0790015871955125,335.2616536904028,9.802642313083703
5.639443817197807,1314.621759177928,247.70316637834776,-14.476561440510832,3.0,14.021871863144549,0.15,0.7389418754562442,1.0776785335322796,335.2133294995748,9.802604152795983
5.689443817197807,1326.9888355548549,246.98016341449505,-14.443595515741766,3.0,13.923088234991642,0.15,0.7368909662673179,1.0763605764388877,335.1651393768063,9.802566104077886
5.739443817197807,1339.3198028951947,246.2588030029435,-14.410859021489692,3.0,13.824992564447353,0.15,0.7348440752565027,1.0750476955121948,335.1170830587224,9.802528166673907
5.789443817197807,1351.6147430405895,245.53907372103623,-14.378350006532179,3.0,13.727578998605573,0.15,0.7328011730862192,1.0737398704886774,335.0691602838726,9.802490340330321
5.8394438171978065,1363.8737372639787,244.8209642431492,-14.346066540732881,3.0,13.630841747813172,0.15,0.7307622306716249,1.0724370812432356,335.0213707927139,9.802452624795158
5.889443817197806,1376.0968662744247,244.10446333964376,-14.314006714768926,3.0,13.534775084852164,0.15,0.7287272191779101,1.0711393077879992,334.97371432759473,9.802415019818206
5.939443817197806,1388.2842102218858,243.38955987583262,-14.282168639862412,3.0,13.43937334413434,0.15,0.7266961100176256,1.0698465302711484,334.92619063273827,9.802377525150966
5.989443817197806,1400.4358487019385,242.6762428109593,-14.250550447516037,3.0,13.344630920908104,0.15,0.7246688748480472,1.0685587289757525,334.8787994542267,9.802340140546669
6.039443817197806,1412.551860760449,241.96450119719063,-14.219150289252656,3.0,13.250542270477252,0.15,0.7226454855685719,1.0672758843186152,334.83154053998527,9.80230286576024
6.089443817197806,1424.6323248981937,241.25432417862206,-14.187966336358848,3.0,13.157101907431613,0.15,0.7206259143181486,1.06599797684914,334.78441363976657,9.80226570054831
6.139443817197805,1436.6773190754318,240.54570099029598,-14.156996779632218,3.0,13.064304404889167,0.15,0.7186101334727422,1.0647249872481999,334.73741850513466,9.802228644669162
6.189443817197805,1448.6869207164282,239.83862095723228,-14.126239829132619,3.0,12.97214439374962,0.15,0.716598115642827,1.0634568963270274,334.6905548894503,9.802191697882746
6.239443817197805,1460.6612067139279,239.13307349347141,-14.095693713937028,3.0,12.880616561959089,0.15,0.7145898336709164,1.0621936850261102,334.64382254785505,9.802154859950665
6.289443817197805,1472.600253433584,238.4290481011296,-14.065356681898093,3.0,12.789715653785843,0.15,0.7125852606291191,1.0609353344141037,334.59722123725675,9.802118130636146
6.339443817197805,1484.5041367183376,237.726534369466,-14.0352269994063,3.0,12.699436469106779,0.15,0.7105843698167301,1.059681825686751,334.5507507163141,9.80208150970404
6.3894438171978045,1496.3729318927524,237.02552197396167,-14.005302951155661,3.0,12.609773862704593,0.15,0.7085871347578497,1.0584331401658216,334.5044107454223,9.802044996920797
6.439443817197804,1508.2067137673025,236.32600067541023,-13.975582839912903,3.0,12.520722743575298,0.15,0.7065935291990334,1.0571892592980514,334.4582010866984,9.80200859205447
6.489443817197804,1520.005556642616,235.62796031901985,-13.946064986290036,3.0,12.432278074246069,0.15,0.7046035271069714,1.0559501646541045,334.4121215039665,9.80197229487468
6.539443817197804,1531.7695343136734,234.93139083352668,-13.916747728520352,3.0,12.344434870103186,0.15,0.7026171026661958,1.054715837927542,334.3661717627439,9.801936105152624
6.589443817197804,1543.4987200739613,234.23628223031926,-13.887629422237627,3.0,12.257188198729757,0.15,0.7006342302768189,1.0534862609337963,334.3203516302266,9.80190002266104
6.639443817197804,1555.1931867195847,233.54262460257397,-13.858708440258681,3.0,12.170533179253413,0.15,0.6986548845522973,1.0522614156091685,334.2746608752756,9.801864047174211
6.6894438171978035,1566.8530065533337,232.8504081244012,-13.829983172369083,3.0,12.084464981703372,0.15,0.6966790403172246,1.051041284009826,334.2290992684027,9.801828178467959
6.739443817197803,1578.47825138871,232.15962305000238,-13.801452025111963,3.0,11.99897882637708,0.15,0.6947066726051531,1.049825848310817,334.1836665817571,9.801792416319604
6.789443817197803,1590.0689925539107,231.47025971283702,-13.773113421579978,3.0,11.914069983216002,0.15,0.692737756656439,1.0486150908050915,334.1383625891117,9.801756760507978
6.839443817197803,1601.6253008957694,230.78230852480064,-13.744965801210284,3.0,11.829733771190632,0.15,0.6907722679161178,1.047408993902538,334.09318706584946,9.801721210813406
6.889443817197803,1613.1472467836588,230.09575997541248,-13.717007619582466,3.0,11.745965557694353,0.15,0.6888101820318038,1.0462075401290232,334.04813978895055,9.801685767017682
6.939443817197803,1624.6349001133515,229.4106046310134,-13.689237348219475,3.0,11.662760757946186,0.15,0.686851474851616,1.0450107121254482,334.00322053697874,9.801650428904079
6.989443817197802,1636.088330310841,228.7268331339736,-13.661653474391374,3.0,11.580114834402165,0.15,0.6848961224221292,1.043818492646812,333.95842909006865,9.801615196257318
